"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.0922216203941258,26,103,1.67726268697142,"Membrane lipid biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0046467","AT1G07380 AT1G12730 AT1G13580 AT1G16560 AT1G26200 AT1G56190 AT1G63110 AT2G11810 AT2G19880 AT2G27340 AT2G29525 AT2G37940 AT2G38010 AT3G07700 AT3G09560 AT3G20480 AT3G21530 AT3G25540 AT3G48790 AT4G17910 AT4G21534 AT4G21540 AT4G29540 AT4G36480 AT5G14850 AT5G23450"
0.0923574648393046,21,78,1.78891478891479,"Carpel development "," http://amigo.geneontology.org/amigo/term/GO:0048440","AT1G11130 AT1G11870 AT1G19270 AT1G24260 AT1G43850 AT1G68480 AT1G75080 AT2G03710 AT2G25840 AT2G41670 AT2G42830 AT3G02310 AT3G49500 AT3G58780 AT4G09960 AT4G35080 AT4G36920 AT5G05560 AT5G07180 AT5G60410 AT5G62090"
0.0929822283995528,23,88,1.73664130482312,"Regulation of cellular response to stress "," http://amigo.geneontology.org/amigo/term/GO:0080135","AT1G30460 AT1G32540 AT1G34370 AT2G31865 AT2G31870 AT3G06110 AT3G14990 AT3G27120 AT3G48190 AT3G48670 AT4G00380 AT4G20310 AT4G25230 AT4G26630 AT4G31300 AT4G32970 AT5G11250 AT5G13320 AT5G18620 AT5G40820 AT5G60870 AT5G64910 AT5G66080"
0.0962582486971465,46,210,1.45547080785176,"DNA recombination "," http://amigo.geneontology.org/amigo/term/GO:0006310","AT1G01690 AT1G03180 AT1G03190 AT1G04650 AT1G07745 AT1G14750 AT1G31360 AT1G35530 AT1G47720 AT1G48580 AT1G53490 AT1G60460 AT1G65070 AT1G65470 AT2G07690 AT2G16900 AT2G18050 AT3G02930 AT3G10605 AT3G12530 AT3G13170 AT3G13782 AT3G22880 AT3G23100 AT3G23255 AT3G27120 AT3G27730 AT3G48670 AT3G52630 AT4G00380 AT4G02460 AT4G23160 AT4G23440 AT4G24710 AT4G29170 AT4G33925 AT4G35520 AT4G35740 AT5G05490 AT5G24280 AT5G27680 AT5G40840 AT5G41150 AT5G46280 AT5G54260 AT5G57160"
0.0969420665664998,39,172,1.50661096009933,"Organelle localization "," http://amigo.geneontology.org/amigo/term/GO:0051640","AT1G02010 AT1G08730 AT1G08820 AT1G10430 AT1G16240 AT1G28490 AT1G45545 AT1G54385 AT1G79590 AT2G18260 AT2G20290 AT2G31900 AT2G33240 AT2G38370 AT2G42700 AT3G03800 AT3G05750 AT3G11820 AT3G13190 AT3G19960 AT3G25690 AT3G29130 AT3G45280 AT3G58160 AT3G61450 AT4G02195 AT4G12120 AT4G15890 AT5G03520 AT5G05010 AT5G10470 AT5G16850 AT5G20490 AT5G26910 AT5G26980 AT5G47490 AT5G54280 AT5G58140 AT5G65460"
0.0972201664588539,53,249,1.41429981590624,"Cellular glucan metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006073","AT1G03310 AT1G05570 AT1G05610 AT1G06490 AT1G10670 AT1G10760 AT1G18690 AT1G29890 AT1G31420 AT1G49350 AT1G68130 AT1G74420 AT1G77460 AT2G01940 AT2G15390 AT2G21590 AT2G31960 AT2G32620 AT2G35620 AT2G44570 AT3G01510 AT3G06550 AT3G07160 AT3G14570 AT3G30720 AT3G43860 AT3G48580 AT3G52180 AT3G52526 AT3G55760 AT3G59100 AT3G62720 AT4G03210 AT4G04920 AT4G11050 AT4G12720 AT4G15320 AT4G23990 AT4G28706 AT4G39210 AT5G04360 AT5G04885 AT5G15630 AT5G16910 AT5G17520 AT5G22510 AT5G36890 AT5G43910 AT5G44030 AT5G46340 AT5G49190 AT5G63370 AT5G65730"
0.0976215226471221,41,183,1.48866757609927,"Gene silencing "," http://amigo.geneontology.org/amigo/term/GO:0016458","AT1G01040 AT1G04050 AT1G08060 AT1G15215 AT1G21610 AT1G24706 AT1G31280 AT1G31290 AT1G48410 AT1G56310 AT1G65470 AT1G79280 AT1G80650 AT2G16950 AT2G19910 AT2G21150 AT2G35160 AT2G43410 AT3G06290 AT3G10480 AT3G10490 AT3G12550 AT3G14980 AT3G15140 AT3G15390 AT3G20010 AT3G42670 AT3G43920 AT3G48670 AT3G49500 AT4G00380 AT4G13460 AT4G13940 AT4G20920 AT4G24500 AT5G07350 AT5G09860 AT5G20320 AT5G43810 AT5G43990 AT5G60980"
0.100102490370478,11,32,2.28406084656085,"Response to amino acid "," http://amigo.geneontology.org/amigo/term/GO:0043200","AT1G42540 AT1G61340 AT2G24710 AT2G29110 AT2G32390 AT3G06110 AT3G51480 AT4G31710 AT4G35290 AT5G11180 AT5G48410"
0.100102490370478,11,32,2.28406084656085,"Homologous chromosome pairing at meiosis "," http://amigo.geneontology.org/amigo/term/GO:0007129","AT1G01690 AT1G03180 AT1G14750 AT1G53490 AT3G13170 AT3G22880 AT3G27730 AT4G24710 AT4G32200 AT5G05490 AT5G40840"
0.101875415366824,24,94,1.69647846243591,"Double-strand break repair via homologous recombination "," http://amigo.geneontology.org/amigo/term/GO:0000724","AT1G07745 AT1G14750 AT1G31360 AT1G35530 AT1G65470 AT2G07690 AT2G16900 AT3G12530 AT3G13170 AT3G13782 AT3G22880 AT3G23255 AT3G27120 AT3G48670 AT4G00380 AT4G33925 AT4G35740 AT5G05490 AT5G24280 AT5G27680 AT5G40840 AT5G41150 AT5G46280 AT5G54260"
0.101875415366824,113,598,1.2555737338346,"Positive regulation of macromolecule biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0010557","AT1G15780 AT1G15870 AT1G16060 AT1G16490 AT1G18750 AT1G19790 AT1G24260 AT1G27370 AT1G27630 AT1G28520 AT1G34180 AT1G43850 AT1G53050 AT1G54360 AT1G54610 AT1G55350 AT1G55970 AT1G63206 AT1G65440 AT1G66810 AT1G69540 AT1G79180 AT1G80720 AT2G02070 AT2G02080 AT2G03710 AT2G05210 AT2G14045 AT2G16365 AT2G17770 AT2G18120 AT2G20410 AT2G22540 AT2G22850 AT2G24530 AT2G26150 AT2G27350 AT2G28290 AT2G30340 AT2G32460 AT2G32700 AT2G36010 AT2G36720 AT2G40340 AT2G41070 AT2G41460 AT2G42830 AT2G45050 AT2G46830 AT3G01085 AT3G02310 AT3G05860 AT3G06530 AT3G08720 AT3G09600 AT3G11440 AT3G15030 AT3G15120 AT3G26744 AT3G48160 AT3G48360 AT3G52100 AT3G54320 AT3G54350 AT3G57230 AT3G58780 AT4G00830 AT4G02640 AT4G04920 AT4G09960 AT4G10710 AT4G12610 AT4G15090 AT4G16420 AT4G18390 AT4G19560 AT4G20310 AT4G22950 AT4G25560 AT4G26810 AT4G27410 AT4G29230 AT4G32730 AT4G34000 AT4G36740 AT4G37940 AT5G04940 AT5G06100 AT5G06950 AT5G09410 AT5G09790 AT5G11510 AT5G12330 AT5G13660 AT5G13790 AT5G14960 AT5G19310 AT5G19480 AT5G20220 AT5G24120 AT5G41910 AT5G42920 AT5G44290 AT5G45190 AT5G48630 AT5G51870 AT5G55690 AT5G62090 AT5G62165 AT5G62380 AT5G64220 AT5G64360 AT5G66350"
0.101875415366824,24,94,1.69647846243591,"Peptidyl-lysine methylation "," http://amigo.geneontology.org/amigo/term/GO:0018022","AT1G01920 AT1G04050 AT1G05830 AT1G45248 AT2G22740 AT2G23380 AT2G23740 AT2G35160 AT2G40020 AT3G04380 AT3G09670 AT3G20810 AT3G55080 AT3G56570 AT4G00830 AT4G13460 AT4G20130 AT4G30200 AT5G04940 AT5G06620 AT5G09790 AT5G42400 AT5G43990 AT5G55390"
0.101875415366824,22,84,1.74023683547493,"Meiosis I cell cycle process "," http://amigo.geneontology.org/amigo/term/GO:0061982","AT1G01690 AT1G03180 AT1G04650 AT1G07745 AT1G14750 AT1G35530 AT1G53490 AT1G60460 AT3G02930 AT3G13170 AT3G22880 AT3G27120 AT3G27730 AT4G14180 AT4G24710 AT4G29170 AT4G32200 AT4G35520 AT5G05490 AT5G40840 AT5G41150 AT5G54260"
0.101875415366824,39,173,1.49790222622593,"Supramolecular fiber organization "," http://amigo.geneontology.org/amigo/term/GO:0097435","AT1G08730 AT1G11160 AT1G20570 AT1G31810 AT1G60430 AT1G61210 AT1G69230 AT1G80245 AT2G20290 AT2G28620 AT2G29890 AT2G31300 AT2G31900 AT2G33240 AT2G33385 AT2G34150 AT2G35630 AT2G38160 AT2G45500 AT3G02180 AT3G05520 AT3G19960 AT3G27120 AT3G44200 AT3G46010 AT3G51540 AT3G53350 AT3G55770 AT3G58160 AT4G18570 AT4G18600 AT4G30160 AT5G01280 AT5G01730 AT5G18410 AT5G20490 AT5G23720 AT5G44610 AT5G54280"
0.101875415366824,137,741,1.22847782496905,"Cellular response to oxygen-containing compound "," http://amigo.geneontology.org/amigo/term/GO:1901701","AT1G01740 AT1G04120 AT1G05630 AT1G08420 AT1G09530 AT1G10430 AT1G12480 AT1G13460 AT1G15520 AT1G16540 AT1G17280 AT1G17440 AT1G17550 AT1G22300 AT1G22690 AT1G24020 AT1G28490 AT1G30460 AT1G32230 AT1G32540 AT1G33240 AT1G34120 AT1G34210 AT1G42540 AT1G52400 AT1G52570 AT1G53300 AT1G62660 AT1G63650 AT1G64710 AT1G68010 AT1G69935 AT1G70700 AT1G72770 AT1G74950 AT1G75080 AT2G05100 AT2G22300 AT2G23140 AT2G24710 AT2G25170 AT2G25760 AT2G26300 AT2G26980 AT2G28290 AT2G29110 AT2G31470 AT2G32390 AT2G32460 AT2G32800 AT2G39550 AT2G40340 AT2G41070 AT2G43710 AT2G46370 AT3G09240 AT3G09770 AT3G11180 AT3G11440 AT3G16570 AT3G18040 AT3G19580 AT3G25010 AT3G26020 AT3G26090 AT3G26744 AT3G27690 AT3G27810 AT3G47990 AT3G48360 AT3G51480 AT3G51770 AT3G56860 AT3G59410 AT4G00830 AT4G02570 AT4G03110 AT4G03490 AT4G04920 AT4G05040 AT4G11890 AT4G14390 AT4G14400 AT4G14410 AT4G15415 AT4G16890 AT4G17615 AT4G20310 AT4G20380 AT4G21534 AT4G21540 AT4G22110 AT4G25100 AT4G26120 AT4G28520 AT4G29920 AT4G31550 AT4G31710 AT4G33360 AT4G33630 AT4G34000 AT4G34460 AT4G35290 AT5G01060 AT5G03730 AT5G06100 AT5G06950 AT5G08130 AT5G08335 AT5G11180 AT5G13320 AT5G13530 AT5G14920 AT5G18100 AT5G18610 AT5G19000 AT5G20720 AT5G23320 AT5G23720 AT5G24760 AT5G40350 AT5G40440 AT5G41790 AT5G45830 AT5G47710 AT5G48410 AT5G49470 AT5G50430 AT5G51100 AT5G59010 AT5G60410 AT5G60870 AT5G61850 AT5G63320 AT5G63970 AT5G66070 AT5G66350"
0.101875415366824,51,239,1.41787268983922,"Polysaccharide biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0000271","AT1G03310 AT1G05570 AT1G05610 AT1G06490 AT1G10670 AT1G16340 AT1G18690 AT1G29890 AT1G31420 AT1G49350 AT1G70090 AT1G74420 AT1G77460 AT1G78240 AT2G15390 AT2G21590 AT2G31960 AT2G32620 AT2G32700 AT2G35620 AT2G46480 AT3G06550 AT3G07160 AT3G14570 AT3G18660 AT3G30720 AT3G58790 AT3G59100 AT3G62720 AT4G00740 AT4G04920 AT4G12720 AT4G15320 AT4G23990 AT4G28706 AT4G32460 AT4G38270 AT4G39210 AT5G01620 AT5G04360 AT5G04885 AT5G15630 AT5G16910 AT5G22940 AT5G43910 AT5G44030 AT5G44480 AT5G44930 AT5G46340 AT5G63370 AT5G67210"
0.10292702191235,5,9,3.69141146918925,"Valine biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0009099","AT1G10070 AT1G50110 AT2G31810 AT3G49680 AT3G58610"
0.103614368594284,16,55,1.93295727841182,"Organelle membrane fusion "," http://amigo.geneontology.org/amigo/term/GO:0090174","AT1G08190 AT1G16240 AT1G28490 AT1G77890 AT1G79590 AT2G18260 AT2G36900 AT3G03800 AT3G11820 AT3G29100 AT3G45280 AT3G61450 AT4G00800 AT4G02195 AT5G26980 AT5G52270"
0.104257252835633,75,376,1.32537379877805,"Carbohydrate biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0016051","AT1G03310 AT1G05570 AT1G05610 AT1G06490 AT1G07640 AT1G10670 AT1G14520 AT1G16340 AT1G18690 AT1G29890 AT1G31420 AT1G49350 AT1G51420 AT1G56190 AT1G67070 AT1G68020 AT1G70090 AT1G74420 AT1G74910 AT1G77460 AT1G78240 AT2G04650 AT2G15390 AT2G21590 AT2G31960 AT2G32620 AT2G32700 AT2G35620 AT2G45290 AT2G46480 AT3G06550 AT3G07160 AT3G14570 AT3G18660 AT3G20480 AT3G30720 AT3G52340 AT3G58790 AT3G59100 AT3G62720 AT4G00740 AT4G00830 AT4G04920 AT4G10120 AT4G12720 AT4G15320 AT4G23990 AT4G26260 AT4G26520 AT4G28706 AT4G29540 AT4G32460 AT4G38270 AT4G39210 AT4G39770 AT5G01620 AT5G04360 AT5G04885 AT5G07700 AT5G10100 AT5G15630 AT5G16910 AT5G22940 AT5G28840 AT5G43910 AT5G44030 AT5G44480 AT5G44930 AT5G46340 AT5G51460 AT5G56640 AT5G61420 AT5G63370 AT5G65690 AT5G67210"
0.104257252835633,4,6,4.4296937630271,"Ammonia assimilation cycle "," http://amigo.geneontology.org/amigo/term/GO:0019676","AT5G04140 AT5G12860 AT5G35630 AT5G53460"
0.104257252835633,4,6,4.4296937630271,"Negative regulation of meiotic cell cycle "," http://amigo.geneontology.org/amigo/term/GO:0051447","AT1G04650 AT1G35530 AT3G27120 AT4G24710"
0.104257252835633,4,6,4.4296937630271,"Phyllotactic patterning "," http://amigo.geneontology.org/amigo/term/GO:0060771","AT2G46640 AT5G10510 AT5G57390 AT5G65510"
0.104257252835633,4,6,4.4296937630271,"Positive regulation of auxin metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0090355","AT1G25250 AT1G68130 AT1G75500 AT2G01940"
0.104297410263871,17,60,1.88261984928652,"Homologous recombination "," http://amigo.geneontology.org/amigo/term/GO:0035825","AT1G01690 AT1G03180 AT1G04650 AT1G07745 AT1G14750 AT1G35530 AT1G53490 AT1G60460 AT3G02930 AT3G13170 AT3G22880 AT3G27120 AT3G27730 AT4G24710 AT4G29170 AT4G35520 AT5G41150"
0.104297410263871,17,60,1.88261984928652,"Reciprocal homologous recombination "," http://amigo.geneontology.org/amigo/term/GO:0140527","AT1G01690 AT1G03180 AT1G04650 AT1G07745 AT1G14750 AT1G35530 AT1G53490 AT1G60460 AT3G02930 AT3G13170 AT3G22880 AT3G27120 AT3G27730 AT4G24710 AT4G29170 AT4G35520 AT5G41150"
0.104297410263871,17,60,1.88261984928652,"Reciprocal meiotic recombination "," http://amigo.geneontology.org/amigo/term/GO:0007131","AT1G01690 AT1G03180 AT1G04650 AT1G07745 AT1G14750 AT1G35530 AT1G53490 AT1G60460 AT3G02930 AT3G13170 AT3G22880 AT3G27120 AT3G27730 AT4G24710 AT4G29170 AT4G35520 AT5G41150"
0.105067552982985,339,1990,1.13190918517552,"Signal transduction "," http://amigo.geneontology.org/amigo/term/GO:0007165","AT1G01740 AT1G04120 AT1G04310 AT1G04700 AT1G05630 AT1G08320 AT1G08420 AT1G09530 AT1G09840 AT1G10210 AT1G10430 AT1G10470 AT1G12480 AT1G13460 AT1G15360 AT1G15520 AT1G16060 AT1G16260 AT1G16270 AT1G16540 AT1G17440 AT1G17550 AT1G17630 AT1G19790 AT1G19850 AT1G22300 AT1G22690 AT1G22930 AT1G24020 AT1G25470 AT1G27180 AT1G28490 AT1G28520 AT1G28560 AT1G30460 AT1G31880 AT1G31930 AT1G32230 AT1G33600 AT1G33890 AT1G34110 AT1G34120 AT1G34210 AT1G35470 AT1G42540 AT1G45160 AT1G47570 AT1G48490 AT1G49120 AT1G49160 AT1G49340 AT1G50670 AT1G50700 AT1G52400 AT1G52570 AT1G53090 AT1G53300 AT1G53570 AT1G53910 AT1G55610 AT1G56520 AT1G57870 AT1G59750 AT1G60940 AT1G62660 AT1G63650 AT1G63700 AT1G63740 AT1G64300 AT1G64480 AT1G68550 AT1G68840 AT1G69935 AT1G70700 AT1G71220 AT1G72770 AT1G72840 AT1G72990 AT1G74950 AT1G75080 AT1G75500 AT1G76520 AT1G76530 AT1G77320 AT1G77490 AT1G78290 AT1G79190 AT2G01420 AT2G01450 AT2G01760 AT2G02680 AT2G02690 AT2G04430 AT2G13800 AT2G15080 AT2G16600 AT2G16870 AT2G17500 AT2G17530 AT2G17780 AT2G18120 AT2G20470 AT2G20900 AT2G21150 AT2G22300 AT2G24710 AT2G24790 AT2G25170 AT2G25760 AT2G26300 AT2G26980 AT2G28290 AT2G29110 AT2G31470 AT2G32390 AT2G32460 AT2G32800 AT2G35050 AT2G38120 AT2G39550 AT2G40340 AT2G41070 AT2G43010 AT2G43690 AT2G43700 AT2G43710 AT2G46370 AT2G46530 AT2G46790 AT2G46970 AT2G47000 AT3G02260 AT3G02860 AT3G03660 AT3G03950 AT3G04220 AT3G04580 AT3G04910 AT3G05840 AT3G06110 AT3G06630 AT3G08720 AT3G09240 AT3G09770 AT3G11180 AT3G11440 AT3G13380 AT3G14150 AT3G15354 AT3G16500 AT3G16570 AT3G18040 AT3G18750 AT3G19580 AT3G20410 AT3G23050 AT3G23610 AT3G24715 AT3G26020 AT3G26090 AT3G26744 AT3G27473 AT3G27480 AT3G27810 AT3G29160 AT3G29575 AT3G30350 AT3G44630 AT3G44670 AT3G44735 AT3G45430 AT3G46930 AT3G47990 AT3G48360 AT3G51290 AT3G51480 AT3G51770 AT3G51800 AT3G54320 AT3G55160 AT3G56380 AT3G56860 AT3G57040 AT3G57740 AT3G57750 AT3G57760 AT3G59060 AT3G59730 AT3G61160 AT3G62090 AT3G62150 AT4G00760 AT4G02570 AT4G03110 AT4G03490 AT4G04740 AT4G04920 AT4G05040 AT4G10100 AT4G11890 AT4G12010 AT4G12020 AT4G12720 AT4G13020 AT4G13040 AT4G14370 AT4G14390 AT4G14400 AT4G14550 AT4G15090 AT4G15415 AT4G16350 AT4G16857 AT4G16890 AT4G16920 AT4G16950 AT4G16990 AT4G17615 AT4G19110 AT4G19500 AT4G19510 AT4G19520 AT4G20310 AT4G20380 AT4G23050 AT4G23440 AT4G24080 AT4G24390 AT4G24500 AT4G24580 AT4G24710 AT4G24800 AT4G25434 AT4G25560 AT4G26070 AT4G26120 AT4G28860 AT4G28880 AT4G29380 AT4G31110 AT4G31170 AT4G31550 AT4G31710 AT4G33360 AT4G34000 AT4G34460 AT4G35290 AT4G35310 AT4G35500 AT4G35920 AT4G37580 AT4G37900 AT4G38200 AT4G38230 AT5G01060 AT5G03730 AT5G06100 AT5G06740 AT5G06950 AT5G08130 AT5G08335 AT5G09230 AT5G09860 AT5G10510 AT5G10680 AT5G11180 AT5G11250 AT5G12330 AT5G13290 AT5G13320 AT5G13530 AT5G14640 AT5G14920 AT5G15840 AT5G19390 AT5G20480 AT5G20720 AT5G20990 AT5G21120 AT5G23320 AT5G23720 AT5G35410 AT5G36890 AT5G38280 AT5G38340 AT5G39500 AT5G40350 AT5G40440 AT5G40820 AT5G40910 AT5G41730 AT5G41750 AT5G41790 AT5G43630 AT5G44570 AT5G44610 AT5G44750 AT5G44870 AT5G44980 AT5G45050 AT5G45060 AT5G45090 AT5G45830 AT5G45840 AT5G46330 AT5G46450 AT5G46490 AT5G47650 AT5G47710 AT5G48150 AT5G48410 AT5G48770 AT5G48780 AT5G49470 AT5G51630 AT5G52910 AT5G54260 AT5G55390 AT5G57390 AT5G57565 AT5G57630 AT5G58140 AT5G58690 AT5G59010 AT5G59270 AT5G59430 AT5G59930 AT5G60100 AT5G60410 AT5G60870 AT5G61270 AT5G61850 AT5G63320 AT5G63970 AT5G65510 AT5G65700 AT5G66070 AT5G66210 AT5G66350"
0.105131037001455,49,229,1.42175760516372,"Vegetative to reproductive phase transition of meristem "," http://amigo.geneontology.org/amigo/term/GO:0010228","AT1G01040 AT1G01060 AT1G03457 AT1G05830 AT1G10390 AT1G10570 AT1G14400 AT1G14440 AT1G20960 AT1G28520 AT1G59660 AT1G64990 AT1G66330 AT1G69935 AT1G77080 AT2G02560 AT2G15530 AT2G17770 AT2G21660 AT2G23380 AT2G43410 AT2G44680 AT2G46830 AT3G09600 AT3G10390 AT3G10480 AT3G10490 AT3G12140 AT3G16470 AT3G21880 AT4G00990 AT4G02560 AT4G03110 AT4G04920 AT4G10710 AT4G20400 AT4G30200 AT4G35450 AT4G37900 AT4G39100 AT5G06770 AT5G13790 AT5G18620 AT5G24860 AT5G42400 AT5G55390 AT5G60870 AT5G62640 AT5G65060"
0.105131037001455,153,840,1.21025561739847,"Positive regulation of macromolecule metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0010604","AT1G01100 AT1G02080 AT1G03190 AT1G03780 AT1G05880 AT1G07350 AT1G09060 AT1G11400 AT1G15780 AT1G15870 AT1G16060 AT1G16490 AT1G18750 AT1G19790 AT1G20870 AT1G24260 AT1G27370 AT1G27630 AT1G28520 AT1G31500 AT1G34180 AT1G43850 AT1G53050 AT1G54360 AT1G54610 AT1G55350 AT1G55500 AT1G55830 AT1G55970 AT1G63206 AT1G65440 AT1G66810 AT1G69540 AT1G71770 AT1G76440 AT1G79090 AT1G79180 AT1G80720 AT2G02070 AT2G02080 AT2G03710 AT2G05210 AT2G14045 AT2G16365 AT2G17770 AT2G18120 AT2G20410 AT2G22540 AT2G22850 AT2G24530 AT2G25355 AT2G26150 AT2G26590 AT2G27350 AT2G28290 AT2G30340 AT2G32460 AT2G32700 AT2G36010 AT2G36720 AT2G40340 AT2G41070 AT2G41460 AT2G42830 AT2G45050 AT2G46830 AT3G01085 AT3G02310 AT3G03950 AT3G05090 AT3G05860 AT3G06530 AT3G08720 AT3G09600 AT3G11440 AT3G12977 AT3G12990 AT3G13460 AT3G14080 AT3G15030 AT3G15120 AT3G17330 AT3G26744 AT3G30720 AT3G48160 AT3G48360 AT3G49590 AT3G52100 AT3G54320 AT3G54350 AT3G56860 AT3G57230 AT3G58780 AT4G00830 AT4G02640 AT4G04920 AT4G09960 AT4G10710 AT4G12610 AT4G15090 AT4G16420 AT4G18390 AT4G19560 AT4G19670 AT4G20310 AT4G22860 AT4G22950 AT4G25560 AT4G26810 AT4G27410 AT4G29230 AT4G30200 AT4G32730 AT4G32970 AT4G33260 AT4G34000 AT4G35785 AT4G36740 AT4G37940 AT5G04940 AT5G06100 AT5G06950 AT5G09410 AT5G09790 AT5G11510 AT5G12330 AT5G13530 AT5G13660 AT5G13790 AT5G13840 AT5G14960 AT5G18230 AT5G19310 AT5G19480 AT5G20220 AT5G24120 AT5G41910 AT5G42920 AT5G44290 AT5G45190 AT5G47700 AT5G48630 AT5G51870 AT5G55390 AT5G55690 AT5G58190 AT5G62090 AT5G62165 AT5G62380 AT5G63760 AT5G64220 AT5G64360 AT5G66350"
0.107031926694504,36,158,1.51394596964217,"Terpenoid biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0016114","AT1G05160 AT1G10670 AT1G16540 AT1G26640 AT1G28100 AT1G31910 AT1G61680 AT1G63970 AT1G66960 AT1G78950 AT1G78955 AT1G78970 AT2G04240 AT2G27150 AT2G32440 AT2G36690 AT2G41070 AT3G04870 AT3G25820 AT3G26744 AT3G29110 AT3G45130 AT4G11820 AT4G13280 AT4G14210 AT4G15340 AT4G16740 AT4G20230 AT4G21200 AT4G31390 AT5G03730 AT5G07350 AT5G17230 AT5G36150 AT5G61670 AT5G65640"
0.109967460828103,148,811,1.21256721996549,"Positive regulation of nitrogen compound metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0051173","AT1G01100 AT1G02080 AT1G03190 AT1G03780 AT1G05880 AT1G07350 AT1G15780 AT1G15870 AT1G16490 AT1G18750 AT1G19790 AT1G20870 AT1G24260 AT1G27370 AT1G27630 AT1G28520 AT1G31500 AT1G34180 AT1G43850 AT1G53050 AT1G54360 AT1G54610 AT1G55500 AT1G55830 AT1G55970 AT1G63206 AT1G65440 AT1G66810 AT1G69540 AT1G71770 AT1G75500 AT1G76440 AT1G79090 AT1G79180 AT1G80720 AT2G02070 AT2G02080 AT2G03710 AT2G05210 AT2G14045 AT2G16365 AT2G17770 AT2G18120 AT2G20410 AT2G22540 AT2G22850 AT2G24530 AT2G25355 AT2G26150 AT2G26590 AT2G27350 AT2G28290 AT2G30340 AT2G32460 AT2G32700 AT2G36010 AT2G36720 AT2G40340 AT2G41070 AT2G41460 AT2G42830 AT2G45050 AT2G46830 AT3G01085 AT3G02310 AT3G03950 AT3G05090 AT3G05860 AT3G06530 AT3G08720 AT3G09600 AT3G11440 AT3G12990 AT3G13460 AT3G14080 AT3G15030 AT3G15120 AT3G17330 AT3G26744 AT3G30720 AT3G48160 AT3G48360 AT3G49590 AT3G52100 AT3G54350 AT3G57230 AT3G58780 AT4G00830 AT4G02640 AT4G09960 AT4G10710 AT4G12610 AT4G15090 AT4G16420 AT4G18390 AT4G19560 AT4G19670 AT4G20310 AT4G22860 AT4G22950 AT4G25560 AT4G26810 AT4G27410 AT4G29230 AT4G30200 AT4G31390 AT4G32730 AT4G32970 AT4G33260 AT4G34000 AT4G35785 AT4G36740 AT4G37940 AT5G04940 AT5G06100 AT5G06950 AT5G09410 AT5G09790 AT5G11510 AT5G12330 AT5G13530 AT5G13660 AT5G13790 AT5G13840 AT5G14960 AT5G18230 AT5G19310 AT5G19480 AT5G20220 AT5G24120 AT5G40850 AT5G41910 AT5G42920 AT5G44290 AT5G45190 AT5G47700 AT5G48630 AT5G51870 AT5G55390 AT5G55690 AT5G58190 AT5G62090 AT5G62165 AT5G62380 AT5G63760 AT5G64220 AT5G64360 AT5G66350"
